datetime,Kp,status
02-08-2023 12:00,4,def
02-08-2023 15:00,3.667,def
02-08-2023 18:00,2,def
02-08-2023 21:00,1.667,def
03-08-2023 00:00,1.333,def
03-08-2023 03:00,1.667,def
03-08-2023 06:00,1.333,def
03-08-2023 09:00,2,def
03-08-2023 12:00,1.667,def
03-08-2023 15:00,1.333,def
03-08-2023 18:00,0.333,def
03-08-2023 21:00,0.333,def
04-08-2023 00:00,0,def
04-08-2023 03:00,0.667,def
04-08-2023 06:00,1.333,def
04-08-2023 09:00,1.333,def
04-08-2023 12:00,2.667,def
04-08-2023 15:00,4,def
04-08-2023 18:00,4,def
04-08-2023 21:00,4,def
05-08-2023 00:00,5,def
05-08-2023 03:00,6.333,def
05-08-2023 06:00,5.333,def
05-08-2023 09:00,4.667,def
05-08-2023 12:00,3.333,def
05-08-2023 15:00,1.667,def
05-08-2023 18:00,0.667,def
05-08-2023 21:00,0.667,def
06-08-2023 00:00,0,def
06-08-2023 03:00,0.333,def
06-08-2023 06:00,0,def
06-08-2023 09:00,0,def
06-08-2023 12:00,0.333,def
06-08-2023 15:00,0.667,def
06-08-2023 18:00,1,def
06-08-2023 21:00,0.333,def
07-08-2023 00:00,3,def
07-08-2023 03:00,2,def
07-08-2023 06:00,0.333,def
07-08-2023 09:00,1,def
07-08-2023 12:00,2,def
07-08-2023 15:00,1.333,def
07-08-2023 18:00,2.667,def
07-08-2023 21:00,4,def
08-08-2023 00:00,4,def
08-08-2023 03:00,1.333,def
08-08-2023 06:00,0.667,def
08-08-2023 09:00,1,def
08-08-2023 12:00,1,def
08-08-2023 15:00,1.667,def
08-08-2023 18:00,1.333,def
08-08-2023 21:00,1,def
09-08-2023 00:00,1.667,def
09-08-2023 03:00,1,def
09-08-2023 06:00,1.333,def
09-08-2023 09:00,1,def
09-08-2023 12:00,2,def
09-08-2023 15:00,1.667,def
09-08-2023 18:00,1.667,def
09-08-2023 21:00,2.333,def
10-08-2023 00:00,1.667,def
10-08-2023 03:00,2,def
10-08-2023 06:00,1,def
10-08-2023 09:00,1.333,def
10-08-2023 12:00,1.333,def
10-08-2023 15:00,2.667,def
10-08-2023 18:00,1.333,def
10-08-2023 21:00,1.667,def
11-08-2023 00:00,1,def
11-08-2023 03:00,0.667,def
11-08-2023 06:00,0.667,def
11-08-2023 09:00,0.333,def
11-08-2023 12:00,1,def
11-08-2023 15:00,1.333,def
11-08-2023 18:00,0.667,def
11-08-2023 21:00,1,def
12-08-2023 00:00,1.667,def
12-08-2023 03:00,2.333,def
12-08-2023 06:00,2,def
12-08-2023 09:00,1,def
12-08-2023 12:00,1.333,def
12-08-2023 15:00,1.333,def
12-08-2023 18:00,2,def
12-08-2023 21:00,1.667,def
13-08-2023 00:00,2,def
13-08-2023 03:00,1,def
13-08-2023 06:00,0.667,def
13-08-2023 09:00,0.667,def
13-08-2023 12:00,1,def
13-08-2023 15:00,1,def
13-08-2023 18:00,0.667,def
13-08-2023 21:00,1,def
14-08-2023 00:00,1.333,def
14-08-2023 03:00,0.667,def
14-08-2023 06:00,0.333,def
14-08-2023 09:00,0.333,def
14-08-2023 12:00,1.333,def
14-08-2023 15:00,1,def
14-08-2023 18:00,1.333,def
14-08-2023 21:00,1.333,def
15-08-2023 00:00,0.333,def
15-08-2023 03:00,0.333,def
15-08-2023 06:00,0.333,def
15-08-2023 09:00,0.667,def
15-08-2023 12:00,1,def
15-08-2023 15:00,0.333,def
15-08-2023 18:00,1,def
15-08-2023 21:00,1,def
16-08-2023 00:00,1.667,def
16-08-2023 03:00,1,def
16-08-2023 06:00,0.333,def
16-08-2023 09:00,1,def
16-08-2023 12:00,2.667,def
16-08-2023 15:00,3,def
16-08-2023 18:00,1.667,def
16-08-2023 21:00,1.333,def
17-08-2023 00:00,2.333,def
17-08-2023 03:00,1.667,def
17-08-2023 06:00,2,def
17-08-2023 09:00,0.333,def
17-08-2023 12:00,1.667,def
17-08-2023 15:00,2,def
17-08-2023 18:00,1.333,def
17-08-2023 21:00,0.667,def
18-08-2023 00:00,2,def
18-08-2023 03:00,2,def
18-08-2023 06:00,3,def
18-08-2023 09:00,3,def
18-08-2023 12:00,1.333,def
18-08-2023 15:00,2.333,def
18-08-2023 18:00,2.333,def
18-08-2023 21:00,3,def
19-08-2023 00:00,2.333,def
19-08-2023 03:00,1.333,def
19-08-2023 06:00,1,def
19-08-2023 09:00,1.333,def
19-08-2023 12:00,1.333,def
19-08-2023 15:00,1.333,def
19-08-2023 18:00,3,def
19-08-2023 21:00,2,def
20-08-2023 00:00,3.333,def
20-08-2023 03:00,2.667,def
20-08-2023 06:00,1.333,def
20-08-2023 09:00,2,def
20-08-2023 12:00,1,def
20-08-2023 15:00,1.333,def
20-08-2023 18:00,2,def
20-08-2023 21:00,2,def
21-08-2023 00:00,2,def
21-08-2023 03:00,1.667,def
21-08-2023 06:00,2.667,def
21-08-2023 09:00,2.333,def
21-08-2023 12:00,2.667,def
21-08-2023 15:00,1.333,def
21-08-2023 18:00,2,def
21-08-2023 21:00,1.333,def
22-08-2023 00:00,2.333,def
22-08-2023 03:00,3.333,def
22-08-2023 06:00,2,def
22-08-2023 09:00,1,def
22-08-2023 12:00,1.333,def
22-08-2023 15:00,0.667,def
22-08-2023 18:00,0.667,def
22-08-2023 21:00,1,def
23-08-2023 00:00,1,def
23-08-2023 03:00,0.667,def
23-08-2023 06:00,0.333,def
23-08-2023 09:00,0.333,def
23-08-2023 12:00,0.333,def
23-08-2023 15:00,0.333,def
23-08-2023 18:00,0.667,def
23-08-2023 21:00,1.667,def
24-08-2023 00:00,0,def
24-08-2023 03:00,0.667,def
24-08-2023 06:00,0.667,def
24-08-2023 09:00,0.667,def
24-08-2023 12:00,1.667,def
24-08-2023 15:00,3,def
24-08-2023 18:00,3,def
24-08-2023 21:00,2.667,def
25-08-2023 00:00,2,def
25-08-2023 03:00,0.667,def
25-08-2023 06:00,0.333,def
25-08-2023 09:00,0.333,def
25-08-2023 12:00,1,def
25-08-2023 15:00,1.333,def
25-08-2023 18:00,0.667,def
25-08-2023 21:00,0.667,def
26-08-2023 00:00,1.333,def
26-08-2023 03:00,2,def
26-08-2023 06:00,2,def
26-08-2023 09:00,1.333,def
26-08-2023 12:00,1.667,def
26-08-2023 15:00,1.667,def
26-08-2023 18:00,1.333,def
26-08-2023 21:00,1.667,def
27-08-2023 00:00,3.333,def
27-08-2023 03:00,3.333,def
27-08-2023 06:00,2.333,def
27-08-2023 09:00,1,def
27-08-2023 12:00,1.667,def
27-08-2023 15:00,2,def
27-08-2023 18:00,2.333,def
27-08-2023 21:00,1.333,def
28-08-2023 00:00,1.333,def
28-08-2023 03:00,2,def
28-08-2023 06:00,1.667,def
28-08-2023 09:00,1.667,def
28-08-2023 12:00,1.333,def
28-08-2023 15:00,1.667,def
28-08-2023 18:00,2,def
28-08-2023 21:00,0.667,def
29-08-2023 00:00,0,def
29-08-2023 03:00,0,def
29-08-2023 06:00,0.333,def
29-08-2023 09:00,1.333,def
29-08-2023 12:00,2,def
29-08-2023 15:00,1,def
29-08-2023 18:00,1,def
29-08-2023 21:00,2,def
30-08-2023 00:00,2,def
30-08-2023 03:00,0.667,def
30-08-2023 06:00,1,def
30-08-2023 09:00,1.333,def
30-08-2023 12:00,2,def
30-08-2023 15:00,1.333,def
30-08-2023 18:00,1.333,def
30-08-2023 21:00,0.333,def
31-08-2023 00:00,0.667,def
31-08-2023 03:00,1.333,def
31-08-2023 06:00,1.667,def
31-08-2023 09:00,1.667,def
31-08-2023 12:00,1,def
31-08-2023 15:00,1.333,def
31-08-2023 18:00,2,def
31-08-2023 21:00,1.667,def
01-09-2023 00:00,2.667,pre
01-09-2023 03:00,3,pre
01-09-2023 06:00,2.333,pre
01-09-2023 09:00,2.667,pre
01-09-2023 12:00,3.667,pre
01-09-2023 15:00,2.333,pre
01-09-2023 18:00,2.333,pre
01-09-2023 21:00,1.333,pre
02-09-2023 00:00,3.333,pre
02-09-2023 03:00,4,pre
02-09-2023 06:00,4.667,pre
02-09-2023 09:00,5,pre
02-09-2023 12:00,4.667,pre
02-09-2023 15:00,4,pre
02-09-2023 18:00,4.667,pre
02-09-2023 21:00,5.667,pre
03-09-2023 00:00,5.333,pre
03-09-2023 03:00,3.667,pre
03-09-2023 06:00,4.667,pre
03-09-2023 09:00,3.333,pre
03-09-2023 12:00,3.333,pre
03-09-2023 15:00,3,pre
03-09-2023 18:00,1.333,pre
03-09-2023 21:00,3,pre
04-09-2023 00:00,2.667,pre
04-09-2023 03:00,2.333,pre
04-09-2023 06:00,1,pre
04-09-2023 09:00,0.667,pre
04-09-2023 12:00,1.333,pre
04-09-2023 15:00,2.333,pre
04-09-2023 18:00,2,pre
04-09-2023 21:00,0.667,pre
05-09-2023 00:00,1,pre
05-09-2023 03:00,0.667,pre
05-09-2023 06:00,0.667,pre
05-09-2023 09:00,1,pre
05-09-2023 12:00,1.667,pre
05-09-2023 15:00,3.667,pre
05-09-2023 18:00,4,pre
05-09-2023 21:00,2,pre
06-09-2023 00:00,1.667,pre
06-09-2023 03:00,1,pre
06-09-2023 06:00,2.333,pre
06-09-2023 09:00,0.667,pre
06-09-2023 12:00,3.333,pre
06-09-2023 15:00,2.333,pre
06-09-2023 18:00,0.667,pre
06-09-2023 21:00,0.667,pre
07-09-2023 00:00,2,pre
07-09-2023 03:00,0.667,pre
07-09-2023 06:00,0.667,pre
07-09-2023 09:00,0.667,pre
07-09-2023 12:00,1.667,pre
07-09-2023 15:00,1,pre
07-09-2023 18:00,1,pre
07-09-2023 21:00,2.333,pre
08-09-2023 00:00,3,pre
08-09-2023 03:00,1.333,pre
08-09-2023 06:00,0,pre
08-09-2023 09:00,0.333,pre
08-09-2023 12:00,1.333,pre
08-09-2023 15:00,2.333,pre
08-09-2023 18:00,1.333,pre
08-09-2023 21:00,0.667,pre
09-09-2023 00:00,3,pre
09-09-2023 03:00,1.333,pre
09-09-2023 06:00,1.333,pre
09-09-2023 09:00,2.333,pre
09-09-2023 12:00,2.333,pre
09-09-2023 15:00,2,pre
09-09-2023 18:00,0.333,pre
09-09-2023 21:00,0.333,pre
10-09-2023 00:00,1.333,pre
10-09-2023 03:00,0,pre
10-09-2023 06:00,0,pre
10-09-2023 09:00,0.333,pre
10-09-2023 12:00,0,pre
10-09-2023 15:00,1,pre
10-09-2023 18:00,0.667,pre
10-09-2023 21:00,1,pre
11-09-2023 00:00,1.333,pre
11-09-2023 03:00,1.667,pre
11-09-2023 06:00,1,pre
11-09-2023 09:00,1.333,pre
11-09-2023 12:00,1.333,pre
11-09-2023 15:00,1,pre
11-09-2023 18:00,1.333,pre
11-09-2023 21:00,2,pre
12-09-2023 00:00,1,pre
12-09-2023 03:00,0.333,pre
12-09-2023 06:00,0.667,pre
12-09-2023 09:00,3,pre
12-09-2023 12:00,5.333,pre
12-09-2023 15:00,5.333,pre
12-09-2023 18:00,4,pre
12-09-2023 21:00,4,pre
13-09-2023 00:00,5,pre
13-09-2023 03:00,3.667,pre
13-09-2023 06:00,2,pre
13-09-2023 09:00,2.667,pre
13-09-2023 12:00,3,pre
13-09-2023 15:00,3.333,pre
13-09-2023 18:00,1.667,pre
13-09-2023 21:00,3,pre
14-09-2023 00:00,4.333,pre
14-09-2023 03:00,2.667,pre
14-09-2023 06:00,2.667,pre
14-09-2023 09:00,1.667,pre
14-09-2023 12:00,1.333,pre
14-09-2023 15:00,2.333,pre
14-09-2023 18:00,4,pre
14-09-2023 21:00,4.333,pre
15-09-2023 00:00,2,pre
15-09-2023 03:00,2,pre
15-09-2023 06:00,0.667,pre
15-09-2023 09:00,0.333,pre
15-09-2023 12:00,1.667,pre
15-09-2023 15:00,1.667,pre
15-09-2023 18:00,1,pre
15-09-2023 21:00,2.333,pre
16-09-2023 00:00,1.333,pre
16-09-2023 03:00,0.333,pre
16-09-2023 06:00,0.667,pre
16-09-2023 09:00,0.667,pre
16-09-2023 12:00,0.333,pre
16-09-2023 15:00,1.667,pre
16-09-2023 18:00,3,pre
16-09-2023 21:00,2.667,pre
17-09-2023 00:00,3.333,pre
17-09-2023 03:00,3.333,pre
17-09-2023 06:00,2.667,pre
17-09-2023 09:00,3,pre
17-09-2023 12:00,2.667,pre
17-09-2023 15:00,2.333,pre
17-09-2023 18:00,3.333,pre
17-09-2023 21:00,3,pre
18-09-2023 00:00,4.333,pre
18-09-2023 03:00,4,pre
18-09-2023 06:00,3.333,pre
18-09-2023 09:00,1.667,pre
18-09-2023 12:00,4.333,pre
18-09-2023 15:00,4.667,pre
18-09-2023 18:00,5,pre
18-09-2023 21:00,4,pre
19-09-2023 00:00,5.667,pre
19-09-2023 03:00,6.333,pre
19-09-2023 06:00,4.333,pre
19-09-2023 09:00,4,pre
19-09-2023 12:00,5.667,pre
19-09-2023 15:00,5,pre
19-09-2023 18:00,3.667,pre
19-09-2023 21:00,2.667,pre
20-09-2023 00:00,3.667,pre
20-09-2023 03:00,3.333,pre
20-09-2023 06:00,3.667,pre
20-09-2023 09:00,2.667,pre
20-09-2023 12:00,2.333,pre
20-09-2023 15:00,2,pre
20-09-2023 18:00,3.333,pre
20-09-2023 21:00,3.333,pre
21-09-2023 00:00,2.667,pre
21-09-2023 03:00,2.333,pre
21-09-2023 06:00,2.333,pre
21-09-2023 09:00,1.667,pre
21-09-2023 12:00,2,pre
21-09-2023 15:00,2.333,pre
21-09-2023 18:00,1.333,pre
21-09-2023 21:00,2.667,pre
22-09-2023 00:00,2,pre
22-09-2023 03:00,1.333,pre
22-09-2023 06:00,2.333,pre
22-09-2023 09:00,2.333,pre
22-09-2023 12:00,2,pre
22-09-2023 15:00,3,pre
22-09-2023 18:00,1.333,pre
22-09-2023 21:00,2.333,pre
23-09-2023 00:00,2.667,pre
23-09-2023 03:00,2.667,pre
23-09-2023 06:00,1.333,pre
23-09-2023 09:00,2.333,pre
23-09-2023 12:00,2,pre
23-09-2023 15:00,1.333,pre
23-09-2023 18:00,2,pre
23-09-2023 21:00,2.667,pre
24-09-2023 00:00,2.333,pre
24-09-2023 03:00,1.333,pre
24-09-2023 06:00,2,pre
24-09-2023 09:00,1.667,pre
24-09-2023 12:00,0.667,pre
24-09-2023 15:00,1,pre
24-09-2023 18:00,5.667,pre
24-09-2023 21:00,5.667,pre
25-09-2023 00:00,5.667,pre
25-09-2023 03:00,4.667,pre
25-09-2023 06:00,4,pre
25-09-2023 09:00,3.333,pre
25-09-2023 12:00,3.333,pre
25-09-2023 15:00,2.667,pre
25-09-2023 18:00,2.333,pre
25-09-2023 21:00,2,pre
26-09-2023 00:00,3.333,pre
26-09-2023 03:00,4,pre
26-09-2023 06:00,4.667,pre
26-09-2023 09:00,4.667,pre
26-09-2023 12:00,5,pre
26-09-2023 15:00,3.333,pre
26-09-2023 18:00,3.333,pre
26-09-2023 21:00,3.333,pre
27-09-2023 00:00,3.667,pre
27-09-2023 03:00,3.333,pre
27-09-2023 06:00,3.333,pre
27-09-2023 09:00,3.333,pre
27-09-2023 12:00,2.667,pre
27-09-2023 15:00,3,pre
27-09-2023 18:00,2.333,pre
27-09-2023 21:00,0.667,pre
28-09-2023 00:00,2,pre
28-09-2023 03:00,3,pre
28-09-2023 06:00,0.667,pre
28-09-2023 09:00,1,pre
28-09-2023 12:00,0.667,pre
28-09-2023 15:00,0.333,pre
28-09-2023 18:00,0,pre
28-09-2023 21:00,2,pre
29-09-2023 00:00,2,pre
29-09-2023 03:00,2.667,pre
29-09-2023 06:00,3.667,pre
29-09-2023 09:00,4,pre
29-09-2023 12:00,2.667,pre
29-09-2023 15:00,1,pre
29-09-2023 18:00,0.667,pre
29-09-2023 21:00,1,pre
30-09-2023 00:00,1.667,pre
30-09-2023 03:00,2.333,pre
30-09-2023 06:00,2.667,pre
30-09-2023 09:00,2.333,pre
30-09-2023 12:00,2,pre
30-09-2023 15:00,2,pre
30-09-2023 18:00,2.333,pre
30-09-2023 21:00,2.333,pre
01-10-2023 00:00,3.667,pre
01-10-2023 03:00,1.667,pre
01-10-2023 06:00,2,pre
01-10-2023 09:00,1,pre
01-10-2023 12:00,1.667,pre
01-10-2023 15:00,0.667,pre
01-10-2023 18:00,1.667,pre
01-10-2023 21:00,1.667,pre
02-10-2023 00:00,3,pre
02-10-2023 03:00,3.333,pre
02-10-2023 06:00,1,pre
02-10-2023 09:00,1.333,pre
02-10-2023 12:00,1.667,pre
02-10-2023 15:00,1.333,pre
02-10-2023 18:00,1.333,pre
02-10-2023 21:00,2.333,pre
03-10-2023 00:00,1,pre
03-10-2023 03:00,2.333,pre
03-10-2023 06:00,1.333,pre
03-10-2023 09:00,1,pre
03-10-2023 12:00,2,pre
03-10-2023 15:00,2,pre
03-10-2023 18:00,2,pre
03-10-2023 21:00,2,pre
04-10-2023 00:00,3,pre
04-10-2023 03:00,2.333,pre
04-10-2023 06:00,2.333,pre
04-10-2023 09:00,2,pre
04-10-2023 12:00,1.667,pre
04-10-2023 15:00,1.333,pre
04-10-2023 18:00,2,pre
04-10-2023 21:00,3.667,pre
