Timestamp,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max,Kp
01-09-2023 00:00,1,9.28,7.45,10.58,-1.66,-6.45,9.01,6.35,1.91,10.07,-4.25,-7.7,2.36,97.95,16.79,149.62,-28.32,-59.64,14.03,3.58,1.64,10.15,400.1,377.7,469.3,77496,58516,232123,2.667
01-09-2023 06:00,1,8.94,6.92,9.96,-3.24,-7.56,5.06,6.4,-3.01,8.63,-4.03,-8.43,7.17,118.07,23.05,293.71,-26.69,-74.33,52.65,6.62,3.46,11.13,400.1,370.9,445.9,95609,66547,206378,2.333
01-09-2023 12:00,1,8.49,6.8,11.05,-5.88,-9.57,0.16,3.94,-1.9,8.08,0.66,-9.38,6.92,143.62,82.25,191.99,4.3,-76.9,52.12,6.27,4.32,11.95,414,397.6,435.3,76502,58053,147351,3.667
01-09-2023 18:00,1,6.99,4.07,9.6,-5.9,-8.18,-1.45,1.77,-2.75,5.3,1.69,-5.99,5.69,164.25,125.37,232.14,14.81,-64.75,59.84,2.28,0.1,10.71,518.5,453.2,558.6,93704,5553,459249,2.333
02-09-2023 00:00,1,6.4,5.16,9.08,-3.78,-7.15,3.3,0.68,-7.03,6.47,-3.72,-8.61,2.77,174.05,89.54,337.89,-35.38,-79.15,22.95,1.09,0.1,2.94,535.3,408.2,558.8,57469,5000,119776,3.333
02-09-2023 06:00,1,7.35,5.37,8.36,0.67,-6.41,4.69,-2.24,-6.3,5.04,-5.77,-8.07,1.04,269.21,8.94,351.44,-55.22,-84.8,9.95,0.71,0.1,3.16,497.9,405.1,567,21383,5000,440703,4.667
02-09-2023 12:00,1,6.14,5.06,7.28,-1.54,-6.33,4.75,2.97,-2.48,6.2,-3.52,-6.99,3.55,115.75,23.55,275.23,-33.87,-84.16,35.42,2.38,0.1,13.62,552.2,521.6,572.6,58290,5000,469636,4.667
02-09-2023 18:00,1,7.55,5.24,9.4,-1.42,-6.34,2.51,-5.17,-9.32,5.82,-3.84,-7.35,2.96,234.31,97.85,289.13,-33.17,-77.13,22.71,12.95,0.16,26.47,542.6,524.9,565.6,149423,5000,456938,4.667
03-09-2023 00:00,1,6.55,3.89,8.44,-1.45,-3.69,0.47,-5.38,-8.43,1.7,1.57,-7.16,4.63,249.47,85.1,276.75,14.76,-85.94,40.79,23.19,8.94,30.66,512,490.3,538.1,17086,6158,84030,5.333
03-09-2023 06:00,1,7.09,2.56,8.16,1.88,-1.62,4.8,-6.36,-7.8,-2.17,-1.9,-4.17,1.81,285.52,243.07,316.94,-15.3,-45.86,23.64,9.01,6.13,25.84,487.4,464.1,498.7,55278,12471,155032,4.667
03-09-2023 12:00,1,5.36,3.02,7.65,-4.06,-6.48,2.61,-2.63,-5.34,2.93,-2.25,-3.89,1.14,212.82,137.24,298.09,-22.56,-44.55,21.98,9.1,7.14,12.21,463.2,448.2,474.5,63569,11342,125140,3.333
03-09-2023 18:00,1,5.98,3.77,6.87,-4.97,-6.78,2.63,-0.98,-5.86,2.51,-0.56,-3.57,2.8,221.25,152.98,300.84,-5.53,-35.21,28.53,8.09,6.42,9.83,456,433.7,463.8,72590,42565,137778,1.333
04-09-2023 00:00,1,4.72,3.31,6.11,-2.67,-5.06,1.17,-3.6,-5.82,-1.38,-0.29,-2.41,2.19,233.48,196.35,283.12,-3.54,-29.87,30.52,5.57,2.88,8.18,416.7,403.9,462.2,96819,29469,158932,2.667
04-09-2023 06:00,1,4.26,2.97,5.09,-2.47,-4.13,0.14,-2.95,-4.76,-0.36,0.54,-1.48,2.41,229.75,187.1,271.91,7.81,-29.75,32.71,6.43,4.25,7.63,422,397.3,441.2,93941,18106,169004,1
04-09-2023 12:00,1,4.83,4.18,5.55,-2.85,-4.65,0.04,-3.13,-5.3,0.41,0.06,-3.53,3.46,228.81,174.32,270.58,0.63,-47.81,45.61,4.8,2.46,7.03,400.2,389.9,426.7,39155,14336,155337,1.333
04-09-2023 18:00,1,4.46,4.13,4.95,-2.8,-4.26,0.72,-2.22,-4.58,0.77,1.83,0.58,3.54,224.18,168.52,280.09,24.51,7.65,51.44,3.74,1.48,6.68,390.1,363.9,418.8,42374,5000,80564,2
05-09-2023 00:00,1,4.99,4.27,5.78,0.25,-3.6,1.85,-4.87,-5.74,-2.37,0.68,-1.14,1.78,271.71,211.31,290.72,7.1,-14.26,23.59,3.39,0.44,5.51,392,377.5,433.1,51242,16438,387965,1
05-09-2023 06:00,1,5.47,4.42,6.25,-2.18,-4.58,-0.19,-4.17,-5.5,-0.7,1.37,-4.7,5.03,238.79,189.71,267.82,15.9,-59.76,58.91,3.05,0.26,5.67,390.4,331.8,404.6,49228,5000,78977,0.667
05-09-2023 12:00,1,6.17,4.21,9.88,-1.88,-6.82,5.46,-2.64,-9.02,9.38,0.01,-8.55,8.55,216.8,31.7,270.82,0.1,-77.35,78.87,7.5,1.22,14.13,411.7,379.5,451.8,94231,36994,172522,1.667
05-09-2023 18:00,1,3.3,0.84,9.8,-0.15,-3.57,4.09,-0.92,-3.89,7.89,0.33,-7.99,3.85,270.67,0.97,358.14,8.64,-63.4,66.23,11.09,4.06,17.34,432.8,406.2,456.3,125662,46380,190620,4
06-09-2023 00:00,1,3.74,1.26,4.76,0.15,-3.61,3.55,-0.18,-3.21,2.44,0.66,-4.02,3.08,32.31,73.61,355.01,12.74,-67.89,71.97,5.46,2.49,11.39,429.5,390.1,448.7,108048,33027,231886,1.667
06-09-2023 06:00,1,4.98,3.6,5.51,-3.24,-4.71,2.25,1.8,-3.93,4.77,-1.31,-5.11,4.72,159.74,37.45,255.2,-15.94,-68.85,65.67,2.72,1.18,6.12,396.1,386.9,424.5,46966,29076,181722,2.333
06-09-2023 12:00,1,5.03,0.93,6.86,0.24,-2.83,3.77,-1.37,-6.52,4.25,0.98,-5.63,4.25,280.61,7.77,355.18,17.77,-77.94,73.43,7.54,3.9,12.87,413.4,393.3,450.5,67676,29653,196367,3.333
06-09-2023 18:00,1,5.56,2.29,6.16,0.65,-2.62,3.63,-4.72,-5.99,-0.88,1.65,-4.27,3.37,280.47,220.09,326.9,17.44,-74.64,38.26,4.79,3.68,7.2,427.9,414.7,444.2,144381,97594,279416,0.667
07-09-2023 00:00,1,4.1,1.82,4.59,0.99,-2.17,3.95,-2.8,-4.06,2.86,1.24,-4.1,3.47,298.08,7.37,349.6,18.09,-69.76,58.64,4.78,1.11,6.36,389.4,382.2,436.6,48477,21051,317168,2
07-09-2023 06:00,1,4.47,3.45,4.99,2.22,-3.19,4.55,-2.97,-4.76,0.91,0.43,-3.51,4.02,307.29,0.99,358.45,5.5,-51.3,64.25,3.08,1.02,6.61,379.5,354.5,398.1,51167,21283,103925,0.667
07-09-2023 12:00,1,4.42,2.65,5.17,2.49,-0.93,3.98,-2.92,-4.25,1.25,-1.57,-3.28,2.49,315.93,1.52,357.82,-21.02,-58.83,34.1,4.03,1.65,11.33,345.6,314.7,374,36583,8902,194068,1.667
07-09-2023 18:00,1,3.66,2.09,4.27,0.43,-2.36,3,2.66,-2.93,3.91,-1.4,-3.5,2.99,77.97,4.77,356.94,-23.84,-66.13,54.02,2.89,1.02,3.98,377.7,358.6,395.9,51474,13346,275031,1
08-09-2023 00:00,1,4.21,3.55,4.64,2.96,1.3,4.15,0.9,-2.97,2.72,0.37,-3.57,3.84,9.66,0.58,357.92,5.35,-59.53,61.27,1.22,0.5,2.57,373.2,325,414.6,33816,5000,142936,3
08-09-2023 06:00,1,4.39,3.55,4.84,3.63,-0.99,4.19,-1.7,-3.49,3.41,1.05,-2.89,3.38,339.82,3.47,357.31,13.95,-46.24,46.42,1.06,0.7,3.29,327.5,316,399.4,8756,5000,93284,0
08-09-2023 12:00,1,6.22,4.54,7.43,1.61,-2.97,4.25,-1.96,-4.88,5.03,3.17,-6.1,6.64,319.11,17.96,354.73,35.43,-72.2,83.38,4.73,1.13,7.64,376.9,328,388.8,47333,8472,90086,1.333
08-09-2023 18:00,1,6.18,5.62,7.36,3.6,-0.76,5.29,-2.77,-4.88,-0.58,3.23,-5.26,7.02,316.2,212.21,349.04,32.8,-58.92,80.26,2.69,1.03,5.21,386.7,370.2,403.5,59574,23957,109177,1.333
09-09-2023 00:00,1,5.79,5.22,6.05,4.52,1.42,5.86,-1.76,-5.34,0.1,-1.8,-5.41,3.2,336.04,0.96,357.92,-18.34,-67.48,32.82,1.81,0.68,3.48,395.5,327.9,447.9,65623,5000,208175,3
09-09-2023 06:00,1,5.92,5.25,7.18,2.97,-3.4,5.25,-0.41,-4.49,6.66,-3.53,-6.34,4.51,0.28,0.54,359.15,-35.84,-86.64,45.6,3.35,0.96,8.48,378.1,330.4,420.8,69621,12309,163859,1.333
09-09-2023 12:00,1,5.78,3.95,6.75,3.19,-2.3,6.56,1.72,-4.17,5.43,-0.98,-5.89,5.39,22.44,1.15,357.53,-11.58,-73.67,65.77,5.45,2.07,9.99,383.9,361.8,401.8,72098,38705,150559,2.333
09-09-2023 18:00,1,4.6,3.73,5.64,2.34,-0.98,4.65,0.02,-3.28,4.01,3.21,0.81,4.27,10.26,0.91,358.11,44.83,9.66,68.59,8.02,1.45,11.6,361.9,325.9,382.9,37819,6856,66043,0.333
10-09-2023 00:00,1,6.05,5.23,6.62,4.58,0.46,5.53,-1.56,-5.2,0.45,3.52,1.25,5.24,338.37,2.01,357.03,36.58,12.94,54.58,1.8,0.55,4.38,404.1,319.3,443.5,58545,5000,193719,1.333
10-09-2023 06:00,1,5.55,4.61,5.97,3.96,2.15,5.2,-3.19,-4.94,-0.28,1.71,-0.93,3.44,322.13,293.66,350.09,17.93,-11.89,43.37,2.06,1.13,3.02,323.4,312.8,433.9,16752,10402,263840,0
10-09-2023 12:00,1,5.69,5.09,6.01,4.53,-1.39,5.6,-2.84,-4.89,1.21,0.59,-5.03,2.29,324.6,3.38,350.66,5.99,-68.75,23.94,2.82,1.52,4.24,315.7,294.7,374.3,18818,12416,77325,0
10-09-2023 18:00,1,5.2,3.3,6.79,2.47,-2.03,4.39,-3.83,-5.86,5.15,1.11,-3.26,4.16,304.63,70.83,333.17,12.57,-42.09,55.47,3.24,1.57,4.81,347.4,316.3,370.2,36934,13112,117980,0.667
11-09-2023 00:00,1,7.63,3.52,8.56,3.31,-0.34,6.24,-5.66,-7.87,5.12,2.31,-5.61,6.33,314.34,5.62,349.08,19.42,-51.52,65.29,6.92,4.32,9.7,374.1,358.1,398.5,61749,41636,119653,1.333
11-09-2023 06:00,1,6.24,3.87,8.19,2.41,-1.27,6.32,-2.83,-7.96,3.5,2.18,-3.46,6.1,321.61,2.3,355.92,22.87,-38.09,74.79,5.93,2.77,7.45,398.7,386.8,410.7,84304,42798,115329,1
11-09-2023 12:00,1,5.82,4.9,7.14,2.9,-0.97,5.13,-2.43,-6.86,3.44,2.88,-4.33,5.85,329.57,2.4,358.35,29.75,-53.72,76.69,4.44,2.33,6.82,397,382.6,413.7,78570,31773,115005,1.333
11-09-2023 18:00,1,7.28,5.37,8,2.98,-0.83,5.87,-5.86,-7.58,-1.57,0.66,-3.78,6.31,296.14,262.5,327.61,5.6,-31.98,64.92,5.65,2.73,12.43,398.5,380.5,421.1,78418,9987,106435,1.333
12-09-2023 00:00,1,6.55,5.55,6.86,4.2,2.85,5.43,-4.66,-5.77,-2.27,1.13,-1.19,4,311.47,297.63,327.13,10.01,-10.8,46.57,7.29,6.07,11.27,375,361.7,387.7,9038,6739,15645,1
12-09-2023 06:00,1,6.48,4.38,18.55,4.39,2.33,9.21,-4.41,-15.5,-2.54,-0.06,-10.5,3.55,314.03,278.83,328.04,-0.31,-35.46,36.42,8.66,6.68,38.6,365.5,346,409,13961,7637,90925,0.667
12-09-2023 12:00,1,15.53,9.08,19.97,-0.91,-9.64,9.49,6.85,-17.36,10.63,-12.2,-19.02,9.43,110.22,7.85,346.6,-54.75,-77.25,59.07,16.58,9.87,71.16,372.1,346.9,419,42608,21222,72898,5.333
12-09-2023 18:00,1,12.77,11.21,14.23,-2.5,-6.8,6.04,9.34,2.5,12.96,-8.19,-11.15,-0.6,102.01,59.41,152.8,-40.52,-57.26,-2.66,10.59,7.21,18.55,379.6,331.1,401.1,41459,27455,84956,4
13-09-2023 00:00,1,8.83,3.63,12.49,3.77,-8.86,6.22,7.08,-3.74,10.66,-0.7,-8.69,3.47,65.31,11.41,348.35,-5.21,-44.32,46.57,9.68,4.72,19.77,419.4,380.6,454.3,85650,47393,142290,5
13-09-2023 06:00,1,6.4,3.21,8.88,1.95,-5.21,7.26,4.13,-1.68,7.14,-0.45,-6.52,3.59,80.1,26.83,220.51,-4.73,-68.15,45,8.56,4.67,17.6,429,417.7,440.9,80684,60780,174851,2
13-09-2023 12:00,1,5.54,5.27,5.64,-0.02,-0.77,0.56,4.22,4.03,4.56,-3.65,-3.85,-2.58,91.35,82.21,99.58,-40.46,-43.36,-29.12,5.8,5.68,6.04,426.6,423.6,428.1,94508,88776,116046,3
13-09-2023 18:00,1,6.77,5.2,8.3,-4.97,-6.75,0.84,0.96,-6.24,4.41,-4.01,-5.58,-2.16,168.78,76.82,240.5,-36.65,-51.17,-19.17,4,2.75,6.64,409.1,396.4,435.5,93762,77050,127204,1.667
14-09-2023 00:00,1,9.35,7.59,10.41,-6.29,-9.45,3.53,2.88,-2.71,10.12,0.7,-7.63,7.36,148.32,55.62,199.21,4,-51.94,51.37,6.29,3.42,11.45,414.7,390.4,457.3,127793,57395,184635,4.333
14-09-2023 06:00,1,4.53,4.42,5.03,1.57,0.01,3.31,-2.72,-4,-1.79,3.07,2.72,3.4,302.37,270.21,329.09,42.49,34.24,47.37,11.04,10.38,12.33,492.5,489.2,508.5,175190,157846,222594,2.667
14-09-2023 12:00,1,9.49,4.63,11.25,0.84,-4.5,9.17,-5.27,-8.86,4.25,4.04,-9.46,7.48,292.1,3.93,346.88,35.05,-63.13,53.23,10.48,8.79,14.44,493.5,457.5,524.8,186728,140056,262665,1.333
14-09-2023 18:00,1,7.68,3.12,10.46,4.28,-2.53,7.95,-5.81,-7.48,4.1,0.32,-7.71,5.8,306.47,12.23,348.61,2.18,-51.95,67.29,13.23,8.58,27.42,490.2,475.3,517.7,127504,73504,235275,4
15-09-2023 00:00,1,7.82,6.69,8.55,3.51,0.95,7.34,-4.58,-8.01,5.42,2.99,-2.16,7.31,313.11,20.68,347.31,21.83,-18.39,70.32,6.92,4.96,9.03,456.2,426.7,494.3,167448,71652,257509,2
15-09-2023 06:00,1,6.68,5.25,7.93,2.68,-0.39,5.38,-2.25,-6.18,3.31,5.48,-3.65,6.96,330.53,1.43,357.48,52.98,-42.25,82.1,7.02,5.11,8.52,464,442.7,490.7,181974,153323,257653,0.667
15-09-2023 12:00,1,5.27,4.43,5.83,2.65,-1.49,4.67,-3.36,-5.66,0.12,0.97,-4.67,5.56,307.22,2.32,348.6,10.56,-68.41,75.63,6.04,3.5,8.61,462.9,439.9,494,184494,46031,340913,1.667
15-09-2023 18:00,1,4.91,4.39,5.38,4.27,1.35,5.16,-1.49,-4.04,0.82,0.73,-1.89,3.94,337.56,0.46,358.89,8.47,-23.67,56.79,5.16,3.45,6.79,442.4,432.1,467.1,157495,83095,250412,1
16-09-2023 00:00,1,5.25,4.49,5.76,2.99,-3.9,4.33,-1.97,-3.79,0.8,3.46,-2.04,5.32,316.2,12.57,354.47,42.55,-25.57,70,3.83,2.99,7.35,431.4,412.8,491.8,108321,69456,314556,1.333
16-09-2023 06:00,1,5.12,4.62,5.43,4.48,3.49,5.26,-1.72,-3.29,2.39,-0.32,-3.18,2.35,344.03,0.6,357.43,-3.6,-41.78,28.51,5.81,2.22,6.31,428.4,406.1,431,308224,94647,346184,0.667
16-09-2023 12:00,1,4.8,4.35,5.05,2.94,0.64,4.32,-1.87,-3.28,2,-2.62,-4.76,0.46,336.58,3.59,359.29,-33.19,-82.22,5.45,4.87,3.02,6.23,425.1,404,432.3,236583,65297,350893,0.333
16-09-2023 18:00,1,5.07,4.17,6.06,2.13,-1.77,5,0.55,-4.38,3.64,-3.53,-5.16,3.64,20.65,4.1,355.35,-48.71,-83.81,47.37,4.69,2.58,6.12,414.5,401,438.5,79799,63534,211079,3
17-09-2023 00:00,1,6.24,3.89,9.64,-0.46,-6.88,4.52,-3.51,-8.53,1.78,1.72,-8.43,6.54,265.98,5.54,346.91,14.53,-83.9,79.81,14.68,4.64,17.31,469.1,430.3,504.9,187810,60800,231748,3.333
17-09-2023 06:00,1,6.87,3.32,9.06,0.48,-4.35,3.47,-3.21,-7.31,4.71,4.95,-5.97,7.63,272.18,21.44,346.31,41.61,-75.46,81.84,10.8,9.16,15.25,464.5,452,482.4,201895,143701,219228,2.667
17-09-2023 12:00,1,5.08,3.73,6.35,1.07,-3.72,3.99,-3.56,-5.8,1.69,2.65,-4.33,5.47,299.21,0.78,355.55,29.38,-50.81,78.94,8.43,6.54,10.39,450.9,435.2,479.1,147952,115463,211609,2.667
17-09-2023 18:00,1,6.35,3.78,7.39,0.8,-2.21,3.69,-5.41,-7.38,4.17,0.85,-5.98,6.27,285.38,6.92,352.02,7.8,-74.27,68.32,8.71,7.61,9.75,443,424.1,454.7,123845,60055,169948,3.333
18-09-2023 00:00,1,8.9,4.82,10.18,1.57,-0.76,4.11,-7.68,-9.87,5.18,-3.71,-7.07,2.44,293.9,19.32,336.5,-24.02,-70.65,22.62,8.64,5.44,11.88,430,420.9,477.8,22217,5689,126407,4.333
18-09-2023 06:00,1,9.71,8.72,10.05,-0.74,-1.89,1.14,-9.55,-9.85,-8.6,1.07,-0.61,2.96,266.17,258.58,276.91,6.47,-3.58,17.28,5.55,4.29,6.5,425.4,417.6,438,42502,10102,114479,3.333
18-09-2023 12:00,1,20.32,8.73,22.48,-4.34,-10.86,3.79,-17.41,-22.41,-7.77,1.96,-17.23,12.64,257.97,230.99,295.3,9.04,-63.61,38.04,16.03,6.02,19,553,416.7,591.8,192405,18300,465047,4.333
18-09-2023 18:00,1,15.52,12.86,17.85,-4.88,-9.61,-1.03,-10.72,-15.86,-0.53,-0.81,-13.38,17,242.44,175.7,262.71,-3.13,-58.52,80.42,8.09,0.36,16.91,524.9,485.2,587.2,269826,11270,596825,5
19-09-2023 00:00,1,7.99,6.16,14.68,-5.28,-11.9,8.49,2.18,-8.49,6.57,-5.66,-13.12,2.82,125.56,5.33,352.91,-38.8,-79.04,17.05,0.56,0.13,12.46,601.1,482.3,610.6,12121,5000,709961,5.667
19-09-2023 06:00,1,8.14,2.53,8.86,4.17,-5.45,7.3,4.48,-6.28,7.8,-3.29,-6.84,4.26,46.55,19.26,346.42,-27.26,-69.76,44.28,10.95,0.12,13.22,572.2,507.8,618.8,529967,5000,925184,4.333
19-09-2023 12:00,1,7.23,2.37,8.94,0.27,-6.03,3.42,3.5,-4.42,8.61,-2.49,-7.09,6.66,89.81,16.66,350.1,-21.74,-76.83,67.51,12.62,6.32,18.6,566.8,554.9,609.6,214882,41039,469110,5.667
19-09-2023 18:00,1,7.17,5.94,8.09,-2.72,-5.55,1.06,6.58,2.09,7.84,-0.28,-2.19,5.24,115.63,81.9,143.08,-2.22,-17.68,61.68,11.24,0.86,12.75,553.6,526.2,589.2,368345,11087,792787,3.667
20-09-2023 00:00,1,6.95,4.6,10.58,-4.22,-5.9,-2.06,5.12,-0.12,9.47,0.18,-1.43,3.26,130.08,107.37,168.38,1.33,-11.78,32.09,11.15,9.81,12.52,547.2,533.5,566.8,244394,95765,564769,3.667
20-09-2023 06:00,1,5.98,2.7,10.84,-2.64,-6.01,1.88,4.92,-1.36,9.91,-0.99,-3.61,3.94,111.84,45.96,311.62,-7.78,-39.41,67.06,10.35,9.23,13.43,530.5,505.7,546.1,120338,55134,274635,3.667
20-09-2023 12:00,1,3.86,1.92,6.98,-2.26,-6.21,2.8,1.78,-2.82,3.57,0,-1.92,3.24,127.4,5.57,338.21,-0.02,-32.14,32.82,13.54,9.18,16.83,491.9,472.2,516.5,42656,10206,106955,2.333
20-09-2023 18:00,1,2.28,1.05,3.45,1.53,-2.31,2.97,-0.21,-2.89,2.77,-0.36,-1.91,2.17,349.86,0.62,358.81,-8.5,-53.08,52.06,15.96,11.69,19.79,469.3,448.8,490.8,15824,11081,75136,3.333
21-09-2023 00:00,1,1.52,0.34,4.98,0.08,-2.45,2.23,1.13,-0.85,4.23,0.43,-0.98,3.09,70.71,4.1,355.59,17.88,-28.32,68.37,10.82,4.42,12.77,437.8,429.8,460.5,18185,11388,189779,2.667
21-09-2023 06:00,1,4.34,2.37,5.19,-1.89,-3.85,2.09,2.37,-3.76,4.62,0.37,-3.83,3.06,137.65,16.53,343.57,4.77,-82.52,63.91,6.21,4.43,7.43,444.3,426.9,461,98136,63005,166762,2.333
21-09-2023 12:00,1,3.92,2.69,4.64,1.23,-3.84,3.97,-1.01,-3.79,3.27,-2.39,-4.16,0.82,310.93,6.16,355.55,-41.4,-86.26,13.56,6.49,3.94,7.24,432,399.9,450.5,82309,60312,113562,2
21-09-2023 18:00,1,3.83,3.2,4.21,-2.05,-3.75,1.73,-1.06,-4.12,2.44,-1.8,-3.86,0.74,210.21,123.48,322.1,-28.71,-78.31,11.68,3.52,2.37,4.66,403.9,391.7,428.5,71114,45411,123931,1.333
22-09-2023 00:00,1,3.76,3.37,4.32,-1.44,-3.16,0.57,-0.98,-3.79,3.52,-1.68,-3.54,3.34,192.75,93.49,275.36,-25.59,-72.51,68.79,3.58,2.78,5.13,401.9,392.7,417.5,70589,52802,199464,2
22-09-2023 06:00,1,3.99,3.45,4.58,0.24,-3.35,3.14,1.28,-3.64,3.53,-3.04,-4.44,-0.39,70.4,1.7,355.12,-48.75,-87.27,-6,4.72,2.9,6.5,402.4,385.6,419.6,69912,43726,127936,2.333
22-09-2023 12:00,1,4.46,3.38,5.1,1.11,-2.44,3.69,2.35,-4.47,4.73,-2.5,-4.71,1.22,47.23,6.13,351.72,-35.87,-84.59,14.96,3.7,2.33,5.69,402,387.8,421,70630,46927,149208,2
22-09-2023 18:00,1,4.78,2.67,5.29,3.35,-3.86,4.91,1.93,-2.07,3.88,-1.92,-4.66,2.78,33,1.5,356.33,-22.87,-68.87,57.56,4.37,0.82,5.59,407.9,381.9,427.3,67441,40412,143199,1.333
23-09-2023 00:00,1,4.87,4.22,5.47,-1.3,-4.69,4.45,1.11,-5.09,3.31,-2.12,-4.2,2.61,156.47,5.71,342.76,-25.24,-65.39,29.91,2.14,0.27,5.07,398.9,330.4,427.3,47466,5000,108851,2.667
23-09-2023 06:00,1,5.34,4.12,6.28,-1.08,-4.86,2.03,0.6,-5.01,4.31,-3.82,-5.84,1.62,167.96,52.12,299.58,-46.63,-86.17,17.39,2.32,0.57,3.93,359,323.2,374.9,25828,5000,66173,1.333
23-09-2023 12:00,1,4.71,4.12,5.58,-3.08,-4.95,0.04,0.6,-4.07,3.21,-3.1,-4.74,-0.64,165.86,75.77,249.54,-41.83,-67.64,-7.23,2.23,0.34,3.46,425.9,321.5,468.1,48457,5000,207444,2
23-09-2023 18:00,1,4.94,4.6,5.48,-3.2,-4.97,1.03,0.73,-3.32,3.12,-2.93,-5,0.73,165.86,128.28,303.73,-36.7,-78.57,8.48,1.88,0.65,3.38,373.2,318.7,466.3,14704,5262,210020,2
24-09-2023 00:00,1,4.59,4.36,5.01,0.03,-3.58,1.35,2.24,1.02,4.03,-3.85,-4.67,-1.13,97.35,42.62,152.47,-55.92,-72.07,-14.7,3.16,1.75,5.41,328.1,302.9,467.2,13849,6820,211585,2.333
24-09-2023 06:00,1,5.16,4.29,5.81,-2.83,-4.63,1.77,2.91,-1.22,4.92,-2.87,-5.07,0.78,122.07,2.23,355.13,-32.49,-81.66,8.98,3.24,1.29,7.96,323.5,298.4,466.6,14378,6205,215780,2
24-09-2023 12:00,1,4.9,3.62,7.11,-3.39,-4.19,-1.75,3.54,-1.26,5.69,-0.61,-4.51,2.38,135.9,110.68,193.95,-7.24,-41.6,35.95,3.57,2.2,7.28,321.8,289.5,464.8,54711,7937,217339,0.667
24-09-2023 18:00,1,15.47,6.28,29.99,-1.67,-9.84,14.52,-3.38,-25.58,15.47,-3.84,-22.87,20.09,227.24,66.15,333.91,-31.97,-83.72,63.63,29.79,6.48,52.4,445.5,300.5,469,152604,13730,252025,5.667
25-09-2023 00:00,1,24.05,16.42,26.58,0.77,-8.15,9.2,-16.99,-23.75,5.97,13.75,-17.41,25.19,265.41,132.06,294.79,35.79,-74.59,76.71,20.08,15.05,28.64,462.6,442.6,498.1,298796,133951,378373,5.667
25-09-2023 06:00,1,32.37,25.95,33.92,-6.22,-10.6,0.74,23.4,-12.42,28.87,19.42,12.65,32.89,125.72,95.44,273.7,37.46,25.01,85.46,12.89,8.04,35.88,471.5,459.1,498.7,25510,8317,198023,4
25-09-2023 12:00,1,21.71,18.06,29.2,-5.5,-8.44,-2.33,19.92,15.19,27.89,7.31,3.05,9.43,105.17,96.43,115.86,18.5,8.28,25.37,18.84,12.65,30.28,446.3,420.3,464.1,53231,29937,100287,3.333
25-09-2023 18:00,1,17.47,15.24,19.47,-8.08,-10.17,-5.74,14.76,12.03,16.63,3.45,-1.67,8.17,118.47,108.99,128.98,12.01,-5.69,27.47,8.85,5.55,19.25,455.5,433.4,473.2,107487,19647,233905,2.333
26-09-2023 00:00,1,13.05,11.54,15.69,-4.08,-8.33,3.74,11.74,5.73,14.75,-2.97,-10.8,3.22,99.41,58.06,127.37,-12.62,-59.47,13.15,5.53,2.44,9.02,448.3,419,504.8,104131,41899,465041,3.333
26-09-2023 06:00,1,11.98,6.06,12.35,0.68,-3.09,3.31,3.96,-4.89,7.78,-10.69,-12.03,9.68,71.71,24.5,347.23,-65.97,-85.25,76.14,5.55,3.63,20.56,468.6,435.2,486.6,227661,45134,469442,4.667
26-09-2023 12:00,1,2.95,1.38,8.36,0.5,-5.89,2.67,-0.29,-1.99,4.63,-1.43,-4.98,6.22,341.49,2.05,357.68,-32.17,-79.33,55.65,10.53,4.2,12.73,509.9,459.3,531.1,229994,94720,435649,5
26-09-2023 18:00,1,3.24,2.02,4.19,1.98,-1.46,3.19,-0.68,-3.52,0.5,-2.15,-3.24,2.73,335.88,0.22,359.69,-42.08,-68.41,53.61,9.67,6.9,10.81,514.5,500.6,529,367789,169654,442633,3.333
27-09-2023 00:00,1,3.82,1.79,6.65,0.43,-3.44,2.43,-0.31,-3.24,5.26,0.53,-3.64,6.02,27.96,2.41,358.43,11.14,-75.61,78.4,9.52,7.41,14.15,481.9,463.9,502.1,86093,11751,208159,3.667
27-09-2023 06:00,1,4.24,1.72,5.64,-0.13,-2.78,4.31,3.28,0.36,5.32,0.09,-2.9,2.19,80.95,7.78,141.34,1.14,-38.82,35.06,9.61,8.58,18.88,462.8,437.5,487.6,110824,30171,287469,3.333
27-09-2023 12:00,1,4.46,2,6.44,-1.5,-3.82,2.43,2.88,-3.13,6.27,0.92,-3.49,4.06,117.67,17.02,291.12,14.55,-62.06,60.31,16.81,4.81,25.88,436,416.1,496.9,45591,28697,454895,2.667
27-09-2023 18:00,1,5.01,3.55,5.45,-0.34,-3.86,3.81,4.58,-3.24,5.32,-0.88,-3.71,2.88,91.8,23.34,284.44,-9.93,-54.36,47.27,6.61,5.15,8.5,498.6,478.8,510.7,273843,224519,465580,2.333
28-09-2023 00:00,1,5.25,4.5,5.69,-4.85,-5.51,1.74,1.48,-1.24,4.91,0.85,-2.87,2.4,153.9,65.09,192.74,9.16,-33.12,28.84,4.88,3.37,7.99,493.9,446.5,519.8,305639,131826,445147,2
